City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,nurota,40.5614,65.6886,284.45,34,17,4.4,UZ,1707501731
364,minas de marcona,-15.2119,-75.1103,302.63,48,32,3.4,PE,1707501731
365,dom pedrito,-30.9828,-54.6731,308.04,39,76,3.03,BR,1707501732
366,mountain home,43.133,-115.6912,273.94,91,100,3.6,US,1707501732
367,san antonio de pale,-1.4014,5.6325,300.75,75,100,1.49,GQ,1707501732
368,hasaki,35.7333,140.8333,277.2,65,100,3.78,JP,1707501733
369,badger,64.8,-147.5333,261.13,91,100,1.99,US,1707501733
370,lazaro cardenas,17.9583,-102.2,300.19,58,2,2.75,MX,1707501733
371,rupert,42.6191,-113.6772,273.25,73,72,5.57,US,1707501734
372,sola,-13.8833,167.55,301.14,83,100,12.18,VU,1707501734
373,pontes e lacerda,-15.2261,-59.3353,307.99,41,99,2.91,BR,1707501734
374,keningau,5.3378,116.1602,295.46,99,96,0.83,MY,1707501735
375,beau vallon,-20.4189,57.6953,300.49,78,75,6.69,MU,1707501735
376,mulayjah,27.271,48.4242,288.85,54,12,2.49,SA,1707501736
377,bannockburn,56.0898,-3.9109,277.7,97,100,7.85,GB,1707501736
378,ahar,38.4774,47.0699,276.45,78,100,3.05,IR,1707501737
379,tazacorte,28.629,-17.9293,296.69,97,75,3.13,ES,1707501737
380,xining,36.6167,101.7667,264.12,64,0,2.67,CN,1707501738
381,vico del gargano,41.8983,15.9576,286.47,47,97,4.45,IT,1707501739
382,abatskoye,56.2875,70.4555,257.46,97,71,3.63,RU,1707501739
383,gemena,3.25,19.7667,304.27,30,82,1.34,CD,1707501740
384,kapenguria,1.2511,35.0895,290.85,66,53,0.79,KE,1707501741
385,ridder,50.355,83.5133,271.44,96,100,2.73,KZ,1707501741
386,port macquarie,-31.4333,152.9167,294.76,84,99,4.71,AU,1707501742
387,carnarvon,-24.8667,113.6333,301.29,52,0,8.93,AU,1707501613
388,castillos,-34.1667,-53.8333,302.86,57,34,6.5,UY,1707501743
389,wellington,-41.2866,174.7756,291.52,79,100,9.26,NZ,1707501710
390,usogorsk,63.4106,48.6872,254.47,99,47,1.77,RU,1707501744
391,genhe,50.7833,121.5167,246.44,100,100,0.75,CN,1707501744
392,communications hill,37.2965,-121.8669,284.04,83,40,0.45,US,1707501745
393,collie,-33.3667,116.15,294.81,40,0,2.61,AU,1707501746
394,port augusta,-32.5,137.7667,294.12,52,0,4.68,AU,1707501746
395,la ronge,55.1001,-105.2842,265.29,86,100,0.0,CA,1707501747
396,chimbarongo,-34.7,-71.05,301.64,19,0,3.62,CL,1707501747
397,vorgashor,67.5833,63.95,252.53,89,11,7.47,RU,1707501748
398,acarau,-2.8856,-40.12,304.44,61,43,7.82,BR,1707501627
399,jiayuguan,39.8167,98.3,270.53,40,11,1.49,CN,1707501749
400,oroqen zizhiqi,50.5667,123.7167,252.27,100,47,1.71,CN,1707501749
401,saldanha,-33.0117,17.9442,294.18,76,4,5.44,ZA,1707501749
402,kargasok,59.0556,80.8572,268.69,87,96,5.36,RU,1707501750
403,khorinsk,52.1657,109.7726,253.21,99,96,0.97,RU,1707501750
404,brawley,32.9787,-115.5303,288.98,55,75,1.54,US,1707501750
405,klyuchi,52.2667,79.1667,277.12,77,100,12.04,RU,1707501751
406,sandnessjoen,66.0217,12.6316,272.27,86,75,6.69,NO,1707501751
407,al ghayzah,16.2079,52.176,296.09,65,1,2.76,YE,1707501752
408,orapa,-21.2833,25.3667,304.61,25,6,1.83,BW,1707501752
409,tianpeng,30.9866,103.9393,279.41,77,18,0.85,CN,1707501752
410,yung shue wan,22.2333,114.1167,286.83,77,99,0.45,HK,1707501753
411,hiratacho,35.4333,132.8167,277.16,93,75,1.54,JP,1707501753
412,hovd,48.0056,91.6419,258.29,78,21,0.91,MN,1707501754
413,langfang,39.5097,116.6947,272.76,35,0,3.94,CN,1707501754
414,cidreira,-30.1811,-50.2056,300.15,80,11,6.44,BR,1707501754
415,mikuni,36.2171,136.1519,273.1,75,5,2.57,JP,1707501755
416,chaihe,44.7667,129.7,259.51,96,100,0.92,CN,1707501755
417,koton-karfe,8.1,6.8,305.71,20,13,1.41,NG,1707501755
418,puerto madero,14.7208,-92.4215,301.45,58,2,5.74,MX,1707501756
419,grantsville,40.5999,-112.4644,274.87,89,100,2.57,US,1707501756
420,sinop,41.7711,34.8709,280.99,73,3,3.94,TR,1707501757
421,villa yapacani,-17.4,-63.8333,305.65,51,100,3.46,BO,1707501757
422,huarmey,-10.0681,-78.1522,298.08,82,55,3.48,PE,1707501758
423,mugia,43.1041,-9.2179,286.43,82,100,9.96,ES,1707501758
424,bouna,9.2667,-3.0,306.0,9,24,2.46,CI,1707501759
425,pyhajarvi,67.0701,27.2176,250.15,98,100,0.34,FI,1707501759
426,magnitogorsk,53.4186,59.0472,257.61,78,75,6.0,RU,1707501705
427,hami,42.8,93.45,270.75,63,0,3.88,CN,1707501760
428,antonio enes,-16.2325,39.9086,300.31,80,98,3.26,MZ,1707501761
429,timimoun,29.2639,0.231,297.36,11,100,8.23,DZ,1707501761
430,boda,4.3189,17.4695,302.7,21,38,2.16,CF,1707501761
431,zaragoza,41.6561,-0.8773,287.6,81,100,4.63,ES,1707501735
432,coyhaique,-45.5752,-72.0662,295.49,43,0,1.54,CL,1707501762
433,mumford,5.2618,-0.759,302.9,60,12,4.06,GH,1707501762
434,ennis,52.8436,-8.9864,282.11,87,40,2.57,IE,1707501762
435,karwar,14.8,74.1333,297.86,67,37,2.62,IN,1707501763
436,ringsted,55.4426,11.7901,273.07,97,100,11.29,DK,1707501763
437,kodyma,48.0988,29.1246,278.96,93,100,2.72,UA,1707501764
438,agat village,13.3886,144.6585,299.24,85,92,6.82,GU,1707501764
439,walvis bay,-22.9575,14.5053,297.68,53,92,0.51,NA,1707501764
440,kaiyuan,23.6977,103.3037,280.63,65,99,2.32,CN,1707501765
441,hammerfest,70.6634,23.6821,267.4,68,20,6.17,NO,1707501765
442,christchurch,-43.5333,172.6333,285.32,90,14,1.03,NZ,1707501765
443,hadibu,12.65,54.0333,298.83,67,65,6.95,YE,1707501766
444,severo-yeniseyskiy,60.3725,93.0408,266.25,91,100,3.13,RU,1707501766
445,carauari,-4.8828,-66.8958,302.42,85,83,0.97,BR,1707501766
446,sao gabriel da cachoeira,-0.1303,-67.0892,305.04,74,75,3.6,BR,1707501767
447,preobrazheniye,42.9019,133.9064,267.46,69,100,2.06,RU,1707501767
448,belmonte,-15.8631,-38.8828,298.62,80,98,2.62,BR,1707501767
449,richards bay,-28.783,32.0377,297.84,89,54,4.33,ZA,1707501768
450,kununurra,-15.7667,128.7333,300.14,89,83,0.0,AU,1707501768
451,mao,39.8885,4.2658,288.46,82,0,7.72,ES,1707501769
452,parauna,-16.9478,-50.4486,301.63,66,100,2.31,BR,1707501769
453,swakopmund,-22.6833,14.5333,297.62,79,65,5.72,NA,1707501769
454,coahuayana de hidalgo,18.7,-103.6583,302.12,47,1,3.17,MX,1707501770
455,kill devil hills,36.0307,-75.676,283.16,76,0,2.06,US,1707501770
456,susuman,62.7833,148.1667,234.81,100,99,0.89,RU,1707501771
457,bestobe,52.4994,73.0975,276.33,89,100,12.96,KZ,1707501771
458,porto novo,6.4965,2.6036,303.05,66,32,4.1,BJ,1707501771
459,west fargo,46.875,-96.9004,269.15,76,100,8.75,US,1707501772
460,turkmenbasy,40.0222,52.9552,281.58,93,100,3.09,TM,1707501612
461,marsh harbour,26.5412,-77.0636,295.15,60,49,6.09,BS,1707501773
462,kilindoni,-7.9139,39.6668,301.8,80,99,6.85,TZ,1707501773
463,kryvyi rih,47.9167,33.35,280.13,87,94,1.31,UA,1707501773
464,santa ana,33.7456,-117.8678,287.84,78,40,3.09,US,1707501584
465,warrnambool,-38.3833,142.4833,286.31,78,69,5.76,AU,1707501774
466,merizo village,13.2658,144.6691,299.03,85,94,6.95,GU,1707501774
467,camabatela,-8.1881,15.375,291.75,96,62,0.77,AO,1707501775
468,gouyave,12.1646,-61.7296,302.58,70,75,7.72,GD,1707501775
469,arish,31.1316,33.7984,288.25,72,0,3.09,EG,1707501775
470,montero,-17.3333,-63.25,298.65,37,100,6.48,BO,1707501776
471,lakhipur,26.0299,90.3041,287.91,59,0,0.58,IN,1707501776
472,beyneu,45.3167,55.2,276.25,91,90,2.5,KZ,1707501776
473,nagarote,12.2659,-86.5647,302.97,36,15,5.27,NI,1707501777
474,midar,34.9403,-3.5331,290.73,69,100,5.83,MA,1707501778
475,el obeid,13.1842,30.2167,297.79,15,0,4.12,SD,1707501778
476,goz beida,13.95,20.55,298.36,12,51,3.04,TD,1707501779
477,hola,51.5377,23.1902,274.25,98,100,4.65,PL,1707501779
478,flin flon,54.7682,-101.865,259.06,85,100,3.09,CA,1707501780
479,baiti,13.745,-14.7482,312.94,6,0,3.7,SN,1707501780
480,alesund,62.4723,6.1549,271.23,56,0,5.14,NO,1707501729
481,mili,6.0815,171.735,300.35,83,100,9.31,MH,1707501781
482,hwange,-18.3693,26.5019,300.08,52,29,0.76,ZW,1707501781
483,mut,36.6439,33.4389,284.51,81,69,0.71,TR,1707501781
484,shatura,55.5725,39.5368,260.98,95,100,2.22,RU,1707501782
485,portland,45.5234,-122.6762,279.87,95,100,2.24,US,1707501763
486,urengoy,65.9667,78.3667,260.94,95,100,4.36,RU,1707501782
487,hawkesbury,45.6001,-74.616,279.31,100,100,1.97,CA,1707501783
488,palmer,42.1584,-72.3287,283.63,55,20,5.66,US,1707501783
489,okuta,9.2167,3.1833,304.43,13,29,0.55,NG,1707501787
490,al khums,32.6486,14.2619,291.24,46,81,2.31,LY,1707501789
491,n'dalatando,-9.2978,14.9116,296.34,77,20,0.11,AO,1707501790
492,howrah,22.5892,88.3103,290.15,63,4,0.0,IN,1707501790
493,ilha de mocambique,-15.0342,40.7358,300.98,81,100,1.31,MZ,1707501790
494,shimoda,34.6667,138.95,279.32,65,80,1.82,JP,1707501791
495,bakanas,44.8081,76.2772,274.1,75,36,5.23,KZ,1707501791
496,zheshart,62.0731,49.5733,254.23,99,80,1.66,RU,1707501792
497,kharovsk,59.9642,40.1912,260.07,97,99,1.8,RU,1707501799
498,de aar,-30.6497,24.0123,298.45,9,0,8.67,ZA,1707501801
499,mastic beach,40.7668,-72.8521,284.14,78,0,6.69,US,1707501802
500,morondava,-20.2833,44.2833,301.68,76,13,2.88,MG,1707501802
501,klaksvik,62.2266,-6.589,273.66,68,100,10.48,FO,1707501803
502,kankauli,16.2667,73.7,293.5,71,1,1.96,IN,1707501803
503,galle,6.0367,80.217,297.56,81,59,3.12,LK,1707501804
504,sittwe,20.15,92.9,291.67,51,1,7.35,MM,1707501804
505,urumqi,43.801,87.6005,258.68,85,75,1.0,CN,1707501804
506,nguruka,-5.1092,31.0419,294.04,90,80,1.25,TZ,1707501805
507,kone,-21.0595,164.8658,296.96,88,98,1.1,NC,1707501806
508,newman,37.3138,-121.0208,282.18,94,91,1.26,US,1707501806
509,kapa'a,22.0752,-159.319,293.76,84,74,5.65,US,1707501807
510,mizque,-17.941,-65.3402,298.25,62,61,2.71,BO,1707501807
511,taylor,32.3001,-99.8337,291.16,48,0,4.12,US,1707501808
512,mossel bay,-34.1831,22.146,294.11,74,48,6.79,ZA,1707501809
513,heunghae,36.1125,129.3522,273.25,71,1,5.5,KR,1707501809
514,kapit,2.0167,112.9333,297.08,98,97,0.53,MY,1707501810
515,machico,32.7,-16.7667,295.38,78,40,1.54,PT,1707501810
516,lorengau,-2.0226,147.2712,300.51,80,100,3.81,PG,1707501811
517,la'ie,21.6477,-157.9253,295.62,85,58,3.58,US,1707501812
518,saint-philippe,-21.3585,55.7679,299.92,84,100,7.82,RE,1707501812
519,baharly,38.4362,57.4316,288.96,34,42,3.3,TM,1707501813
520,wang saphung,17.301,101.7685,295.83,60,98,2.45,TH,1707501813
521,sao francisco,-15.9486,-44.8644,300.72,68,100,3.28,BR,1707501686
522,mbala,-8.8402,31.3659,290.86,85,32,2.03,ZM,1707501814
523,surami,42.0243,43.5556,278.79,74,85,2.02,GE,1707501815
524,sao vicente,-23.9631,-46.3919,306.25,43,75,2.06,BR,1707501816
525,kuanda,56.3161,116.0806,254.54,97,98,0.9,RU,1707501816
526,pachino,36.7186,15.0907,288.17,79,99,7.15,IT,1707501816
527,la palma,33.8464,-118.0467,288.34,74,20,4.12,US,1707501817
528,carmen,18.6333,-91.8333,300.17,57,0,5.66,MX,1707501818
529,deder,9.3167,41.45,291.39,62,87,1.75,ET,1707501818
530,santa terezinha,-29.9002,-50.0904,300.7,79,2,6.27,BR,1707501819
531,mil'kovo,55.6078,37.7956,261.88,94,100,2.22,RU,1707501819
532,freeport,40.6576,-73.5832,285.35,73,0,8.23,US,1707501820
533,i-n-salah,27.1935,2.4607,293.55,11,64,3.96,DZ,1707501820
534,floridablanca,7.0622,-73.0864,298.33,78,75,3.09,CO,1707501821
535,hithadhoo,-0.6,73.0833,301.52,69,97,7.58,MV,1707501821
536,qamdo,31.1667,97.2333,259.91,36,0,0.33,CN,1707501822
537,knyaze-volkonskoye,48.4642,135.4567,253.34,100,85,1.78,RU,1707501822
538,wahpeton,46.2652,-96.6059,269.16,93,100,8.75,US,1707501660
539,musan-up,42.2261,129.2078,263.74,97,99,1.46,KP,1707501823
540,khon kaen,16.5,102.0833,295.8,61,78,2.06,TH,1707501823
541,vilyuysk,63.7553,121.6247,242.04,100,100,0.45,RU,1707501824
542,eufaula,31.8913,-85.1455,294.44,60,0,4.12,US,1707501824
543,motygino,58.1831,94.7592,272.47,96,100,4.47,RU,1707501825
544,saraktash,51.7866,51.7866,259.39,94,6,5.11,RU,1707501825
545,vorkuta,67.5,64.0,252.85,94,8,5.22,RU,1707501826
546,mayya,61.7333,130.2811,230.77,100,99,1.05,RU,1707501826
547,nchelenge,-9.3451,28.734,296.67,81,97,1.66,ZM,1707501826
548,toyooka,35.5333,134.8333,275.69,81,6,1.61,JP,1707501827
549,lensk,60.7253,114.9278,250.95,100,100,1.31,RU,1707501827
550,mejit,10.2753,170.8646,299.26,77,100,11.07,MH,1707501828
551,kaa-khem,51.6833,94.7333,258.38,93,100,0.65,RU,1707501828
552,bugul'ma,54.55,52.8,257.18,94,100,5.55,RU,1707501828
553,ciudad lazaro cardenas,17.9583,-102.2,300.19,58,2,2.75,MX,1707501733
554,ovalle,-30.5983,-71.2003,305.45,32,1,4.33,CL,1707501614
555,lincoln city,44.9582,-124.0179,280.2,96,100,1.79,US,1707501829
556,ust'-ilimsk,58.0006,102.6619,262.84,94,94,1.79,RU,1707501830
557,ca mau,9.1769,105.15,298.6,83,37,4.89,VN,1707501830
558,thunder bay,48.4001,-89.3168,277.14,93,100,4.12,CA,1707501658
559,takanosu,40.2219,140.3694,269.62,90,91,1.18,JP,1707501831
560,blackfoot,43.1905,-112.345,273.18,76,100,5.0,US,1707501831
561,gao,16.6362,1.637,298.5,8,88,3.05,ML,1707501619
562,ghazni,33.5536,68.4269,270.05,64,0,2.13,AF,1707501832
563,kismayo,-0.3582,42.5454,300.44,82,34,8.83,SO,1707501832
564,amungan,15.3652,119.9582,298.58,78,5,7.39,PH,1707501833
565,bel ombre,-4.6167,55.4167,298.06,88,75,3.09,SC,1707501833
566,cape town,-33.9258,18.4232,294.87,65,75,6.69,ZA,1707501731
567,fortaleza,-3.7227,-38.5247,304.22,70,40,6.17,BR,1707501625
568,ouesso,1.6136,16.0517,302.67,44,97,1.26,CG,1707501834
569,rabo de peixe,37.8,-25.5833,290.92,99,20,6.17,PT,1707501834
570,tromso,69.6496,18.957,268.16,58,75,6.17,NO,1707501835
571,pitimbu,-7.4706,-34.8086,305.48,59,50,6.35,BR,1707501835
572,tangping,22.0265,111.9323,284.04,77,100,2.1,CN,1707501835
573,nishinoomote,30.7333,131.0,285.35,62,99,10.08,JP,1707501836
574,yumbe,3.4651,31.2469,300.64,42,85,1.4,UG,1707501836
575,idabel,33.8957,-94.8263,294.71,90,100,3.6,US,1707501836
576,taulaga,-11.0553,-171.0883,301.88,78,100,6.97,AS,1707501837
577,revda,56.801,59.9303,257.29,94,97,3.67,RU,1707501837
578,rio preto da eva,-2.6994,-59.6997,307.56,48,100,1.88,BR,1707501837
579,st. john's,47.5649,-52.7093,274.35,95,100,6.17,CA,1707501838
580,roslavl',53.9528,32.8639,267.66,92,88,0.99,RU,1707501838
581,irkutsk,52.2978,104.2964,259.42,78,0,2.0,RU,1707501839
582,taroudant,30.4703,-8.877,284.14,83,100,5.18,MA,1707501839
583,viamao,-30.0811,-51.0233,308.6,53,40,4.12,BR,1707501840
584,ivdel',60.6911,60.4206,264.92,95,100,3.58,RU,1707501840
585,nioki,-2.7167,17.6833,297.74,84,83,1.64,CD,1707501558
586,borkum,53.5809,6.6915,283.67,96,87,7.52,DE,1707501841
587,nevada,39.2502,-116.7512,268.43,71,100,2.8,US,1707501663
588,hobyo,5.3505,48.5268,299.52,82,16,8.91,SO,1707501841
589,viedma,-40.8135,-62.9967,302.05,30,100,6.14,AR,1707501842
590,betio village,1.358,172.9211,300.17,83,100,5.52,KI,1707501842
591,khvoynaya,58.9,34.5333,253.46,100,95,1.48,RU,1707501842
592,muscat,23.6139,58.5922,294.75,59,0,0.64,OM,1707501569
593,al kharijah,25.4514,30.5464,290.11,28,0,4.29,EG,1707501843
594,motueka,-41.1333,173.0167,288.2,72,4,1.77,NZ,1707501843
595,muroto-misakicho,33.2833,134.15,282.61,64,18,2.77,JP,1707501844
596,allegan,42.5292,-85.8553,287.56,54,0,8.49,US,1707501845
597,gurupi,-11.7292,-49.0686,303.53,65,80,1.6,BR,1707501738
598,poli,-3.3333,36.8,293.43,64,89,0.63,TZ,1707501845
599,lae,-6.7221,146.9847,297.75,87,100,2.59,PG,1707501846
600,nuku'alofa,-21.1333,-175.2,301.34,83,40,2.57,TO,1707501846
601,pudasjarvi,65.3833,26.9167,253.61,97,100,0.51,FI,1707501846
602,baidoa,3.1138,43.6498,303.21,34,51,5.0,SO,1707501847
603,pagar alam,-4.0167,103.2667,294.6,98,100,0.34,ID,1707501847
604,jodhpur,26.2867,73.03,289.71,18,0,3.37,IN,1707501847
605,uthal,25.8072,66.6219,293.25,51,0,3.28,PK,1707501848
606,yanbu,24.0891,38.0637,297.17,64,0,1.54,SA,1707501848
607,vikhorevka,56.1201,101.1636,264.92,94,100,3.08,RU,1707501849
608,kayes,14.0,-11.0,310.04,6,82,2.56,ML,1707501849
609,acireale,37.6125,15.1663,288.81,58,0,5.14,IT,1707501849
610,bojnurd,37.4747,57.329,278.12,56,0,1.03,IR,1707501850
611,kavali,14.9167,79.9833,297.11,86,13,3.55,IN,1707501850
612,childress,34.4264,-100.204,287.29,26,0,10.29,US,1707501851
613,shingu,33.7333,135.9833,275.0,75,1,2.02,JP,1707501851
614,yinchuan,38.4681,106.2731,272.36,53,0,5.16,CN,1707501851
615,nadym,65.5333,72.5167,258.24,96,100,5.7,RU,1707501852
616,rantepao,-2.9701,119.8978,293.55,97,99,0.55,ID,1707501852
617,bereznik,62.8551,42.7072,253.21,100,82,0.74,RU,1707501852
618,daruvar,45.5906,17.225,284.54,68,100,3.99,HR,1707501853
619,suva,-18.1416,178.4415,297.86,94,75,1.03,FJ,1707501853
